Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Scaled_close
2001-10-10 00:00:00-04:00,2.1357944057133236,2.196146627334656,2.1324415933335366,2.179382085800171,38000,0.0,0.0,-0.9929420015885417
2001-10-11 00:00:00-04:00,2.2196173667907715,2.243087699023988,2.196147194436113,2.2196173667907715,45400,0.0,0.0,-0.9905220635671984
2001-10-12 00:00:00-04:00,2.2296761008324344,2.276616604884475,2.2129115551602845,2.226323127746582,56500,0.0,0.0,-0.9901187477334455
2001-10-15 00:00:00-04:00,2.243087936628036,2.243087936628036,2.1492067576291563,2.1592655181884766,26400,0.0,0.0,-0.9941519060709744
2001-10-16 00:00:00-04:00,2.1961469605863417,2.209558531897646,2.1559120867738883,2.1760294437408447,91500,0.0,0.0,-0.9931436451658096
2001-10-17 00:00:00-04:00,2.1860878704382616,2.1860878704382616,2.145853162609718,2.179382085800171,97700,0.0,0.0,-0.9929420015885417
2001-10-18 00:00:00-04:00,2.14585361988475,2.14585361988475,2.115677502643643,2.119030475616455,119200,0.0,0.0,-0.9965718297527091
2001-10-19 00:00:00-04:00,2.1022666989091325,2.122384064463453,2.0787963591564536,2.0855021476745605,128200,0.0,0.0,-0.9985883802422562
2001-10-22 00:00:00-04:00,2.112324329747266,2.1290887121201187,2.095559787495889,2.108971357345581,133600,0.0,0.0,-0.9971768321825558
2001-10-23 00:00:00-04:00,2.1089715466224224,2.12573609037839,2.0955599755690635,2.1223831176757812,191800,0.0,0.0,-0.9963701861754413
2001-10-24 00:00:00-04:00,2.125736131262725,2.1793824165079414,2.125736131262725,2.1760294437408447,23700,0.0,0.0,-0.9931436451658096
2001-10-25 00:00:00-04:00,2.1022664726897324,2.1022664726897324,2.05532595811413,2.0620317459106445,29200,0.0,0.0,-0.9999999999999999
2001-10-26 00:00:00-04:00,2.078795154779846,2.1290886194667897,2.078795154779846,2.1123242378234863,21300,0.0,0.0,-0.9969751742656794
2001-10-29 00:00:00-05:00,2.2296759091807172,2.2632048377644822,2.212911364949563,2.2564990520477295,77100,0.0,0.0,-0.9883038264815576
2001-10-30 00:00:00-05:00,2.28667549454622,2.3269102145974747,2.28667549454622,2.296734094619751,152600,0.0,0.0,-0.9858839027998229
2001-10-31 00:00:00-05:00,2.3470278039531762,2.3470278039531762,2.2799699306488037,2.2799699306488037,137200,0.0,0.0,-0.9868921780445964
2001-11-01 00:00:00-05:00,2.2967344670725853,2.2967344670725853,2.239735191150666,2.2632055282592773,217800,0.0,0.0,-0.9879004676289787
2001-11-02 00:00:00-05:00,2.2632051803014486,2.2632051803014486,2.2296762466430664,2.2296762466430664,66900,0.0,0.0,-0.9899170754769604
2001-11-05 00:00:00-05:00,2.2632053823834197,2.3134988673009897,2.2632053823834197,2.2799699306488037,82500,0.0,0.0,-0.9868921780445964
2001-11-06 00:00:00-05:00,2.269910999055575,2.2967341463606843,2.269910999055575,2.28332257270813,28300,0.0,0.0,-0.9866905344673287
2001-11-07 00:00:00-05:00,2.256499147912459,2.290028077920662,2.256499147912459,2.273263692855835,55700,0.0,0.0,-0.9872955225575666
2001-11-08 00:00:00-05:00,2.3000866203332495,2.330262574560606,2.246440177491828,2.2665576934814453,57300,0.0,0.0,-0.9876988527309283
2001-11-09 00:00:00-05:00,2.3000865668683446,2.353732848584238,2.293380781653858,2.347027063369751,128600,0.0,0.0,-0.9828590483862849
2001-11-12 00:00:00-05:00,2.3470274707063377,2.3637920165913777,2.313498538814816,2.323557138442993,59800,0.0,0.0,-0.9842706394648113
2001-11-13 00:00:00-05:00,2.3537339073184174,2.4207917896266222,2.3302635685712447,2.380557060241699,171500,0.0,0.0,-0.9808423975194771
2001-11-14 00:00:00-05:00,2.3805562350181217,2.3805562350181217,2.2632049017194875,2.3034396171569824,257200,0.0,0.0,-0.9854806013056787
2001-11-15 00:00:00-05:00,2.229675911666224,2.2699106260115935,2.1156773944758007,2.212911367416382,172100,0.0,0.0,-0.99092539374056
2001-11-16 00:00:00-05:00,2.17938276621621,2.259852206996327,2.129089285789353,2.2296762466430664,66000,0.0,0.0,-0.9899170754769604
2001-11-19 00:00:00-05:00,2.1961465984011004,2.1961465984011004,2.1190299961397874,2.142500162124634,77400,0.0,0.0,-0.9951602530137913
2001-11-20 00:00:00-05:00,2.162617421689865,2.192793530790168,2.1425000689158322,2.169323205947876,51200,0.0,0.0,-0.9935469896787799
2001-11-21 00:00:00-05:00,2.149206332377017,2.1793824482056134,2.1324419479333305,2.1458535194396973,25800,0.0,0.0,-0.9949585664176975
2001-11-23 00:00:00-05:00,2.1123244949476327,2.155912020428756,2.0855011932719325,2.129088878631592,32400,0.0,0.0,-0.9959668703416884
2001-11-26 00:00:00-05:00,2.0620307272012544,2.1290885720376718,2.0452661860528933,2.1257357597351074,38500,0.0,0.0,-0.9961685425981736
2001-11-27 00:00:00-05:00,2.105618476867676,2.1458531851182543,2.0754423657404826,2.105618476867676,81200,0.0,0.0,-0.9973784900994322
2001-11-28 00:00:00-05:00,2.1123245254225176,2.119030310968554,2.0955599816181567,2.0989129543304443,43500,0.0,0.0,-0.9977817915935764
2001-11-29 00:00:00-05:00,2.1257364237458445,2.1760297431438937,2.1190306371675334,2.139147996902466,99000,0.0,0.0,-0.9953618679118417
2001-11-30 00:00:00-05:00,2.155912544709178,2.179382879428542,2.145853944028433,2.1592655181884766,29000,0.0,0.0,-0.9941519060709744
2001-12-03 00:00:00-05:00,2.1793821843159744,2.2129111090220537,2.129088717317593,2.1961467266082764,36600,0.0,0.0,-0.9919336976645509
2001-12-04 00:00:00-05:00,2.1793829608136637,2.3134988673009897,2.1793829608136637,2.2799699306488037,109300,0.0,0.0,-0.9868921780445964
2001-12-05 00:00:00-05:00,2.3134985358450795,2.3134985358450795,2.196147194436113,2.2196173667907715,40800,0.0,0.0,-0.9905220635671984
2001-12-06 00:00:00-05:00,2.2296770277755478,2.279970525821945,2.2296770277755478,2.233029842376709,45100,0.0,0.0,-0.9897153745412579
2001-12-07 00:00:00-05:00,2.199499932809634,2.279969526385325,2.196147119678196,2.239734649658203,75500,0.0,0.0,-0.9893121160659397
2001-12-10 00:00:00-05:00,2.1827353692007265,2.2229700827646055,2.0787954526762293,2.202852725982666,76200,0.0,0.0,-0.9915303674911893
2001-12-11 00:00:00-05:00,2.1994993686676025,2.222969694082055,2.1994993686676025,2.1994993686676025,32200,0.0,0.0,-0.9917320540872832
2001-12-12 00:00:00-05:00,2.2296757940051934,2.2799692642221667,2.2296757940051934,2.2665576934814453,78600,0.0,0.0,-0.9876988527309283
2001-12-13 00:00:00-05:00,2.2263237005516863,2.2363824625186806,2.1827361583709717,2.1827361583709717,21000,0.0,0.0,-0.9927402719736219
2001-12-14 00:00:00-05:00,2.2129121917375523,2.2296767422322756,2.186089038848877,2.186089038848877,32500,0.0,0.0,-0.9925386140567455
2001-12-17 00:00:00-05:00,2.186088374047323,2.2296760641754645,2.1693238286507905,2.1726768016815186,32700,0.0,0.0,-0.9933452887430774
2001-12-18 00:00:00-05:00,2.1894414080664166,2.2363819126542914,2.1391479303544143,2.2196173667907715,53300,0.0,0.0,-0.9905220635671984
2001-12-19 00:00:00-05:00,2.1693239811764364,2.246440607641176,2.162618194522049,2.236382007598877,63100,0.0,0.0,-0.9895137596432075
2001-12-20 00:00:00-05:00,2.202852603903166,2.2129112017974304,2.186088060908018,2.192793846130371,46500,0.0,0.0,-0.9921353555814273
2001-12-21 00:00:00-05:00,2.1592649200186056,2.2263227722421366,2.1559119474681636,2.192793846130371,60100,0.0,0.0,-0.9921353555814273
2001-12-24 00:00:00-05:00,2.1927944535885855,2.1927944535885855,2.155912544709178,2.1592655181884766,7000,0.0,0.0,-0.9941519060709744
2001-12-26 00:00:00-05:00,2.176029650608689,2.226323127746582,2.1592652648150956,2.226323127746582,56500,0.0,0.0,-0.9901187477334455
2001-12-27 00:00:00-05:00,2.2296764041403145,2.2296764041403145,2.1626183722082173,2.189441680908203,92400,0.0,0.0,-0.9923369704794778
2001-12-28 00:00:00-05:00,2.2028530315563373,2.2397347775000904,2.1860884853065863,2.2062058448791504,116600,0.0,0.0,-0.9913286952347042
2001-12-31 00:00:00-05:00,2.2129111090220537,2.2263226789044857,2.1760292119061044,2.1961467266082764,107800,0.0,0.0,-0.9919336976645509
2002-01-02 00:00:00-05:00,2.2632051612437056,2.3269102145974747,2.2632051612437056,2.296734094619751,53700,0.0,0.0,-0.9858839027998229
2002-01-03 00:00:00-05:00,2.326910035849487,2.3637919396692353,2.3168512766700817,2.343674421310425,102600,0.0,0.0,-0.9830606919635527
2002-01-04 00:00:00-05:00,2.313498350968978,2.3269099226366263,2.2900280206113206,2.310145378112793,16400,0.0,0.0,-0.9850772854719257
2002-01-07 00:00:00-05:00,2.2900279806314945,2.2900279806314945,2.2397345078165753,2.2564990520477295,22300,0.0,0.0,-0.9883038264815576
2002-01-08 00:00:00-05:00,2.283322003831827,2.316850929609678,2.2732634060377364,2.286674976348877,17000,0.0,0.0,-0.9864889052296696
2002-01-09 00:00:00-05:00,2.3302625688419107,2.343674139549719,2.3168509981341026,2.33361554145813,30700,0.0,0.0,-0.9836656800537906
2002-01-10 00:00:00-05:00,2.3336159235561778,2.3403217100080638,2.3168513774871826,2.3168513774871826,24000,0.0,0.0,-0.9846739552985642
2002-01-11 00:00:00-05:00,2.303440292849701,2.3101460807230305,2.2296766262430765,2.293381690979004,18000,0.0,0.0,-0.986085532037482
2002-01-14 00:00:00-05:00,2.243087656570964,2.243087656570964,2.155912275536247,2.2095587253570557,23500,0.0,0.0,-0.9911270373178278
2002-01-15 00:00:00-05:00,2.1827350580584746,2.212911008990624,2.179382085800171,2.179382085800171,30600,0.0,0.0,-0.9929420015885417
2002-01-16 00:00:00-05:00,2.1793827065573614,2.1793827065573614,2.129089227507248,2.1626181602478027,26700,0.0,0.0,-0.9939502624937067
2002-01-17 00:00:00-05:00,2.1525589472478086,2.2028524119727466,2.1525589472478086,2.179382085800171,46300,0.0,0.0,-0.9929420015885417
2002-01-18 00:00:00-05:00,2.17938324385638,2.273264438553701,2.165971667453706,2.246441125869751,50400,0.0,0.0,-0.9889087572133608
2002-01-22 00:00:00-05:00,2.179383184422441,2.209559310444826,2.179383184422441,2.1827361583709717,12200,0.0,0.0,-0.9927402719736219
2002-01-23 00:00:00-05:00,2.1659711334611393,2.17267692000925,2.115677654411026,2.1626181602478027,25500,0.0,0.0,-0.9939502624937067
2002-01-24 00:00:00-05:00,2.1458534221940875,2.1592649930926693,2.1123244949476327,2.129088878631592,40900,0.0,0.0,-0.9959668703416884
2002-01-25 00:00:00-05:00,2.1190310034019118,2.179383093037425,2.1190310034019118,2.165971517562866,53200,0.0,0.0,-0.9937485758976128
2002-01-28 00:00:00-05:00,2.1659710154986165,2.20620573259603,2.159265229315714,2.1726768016815186,27000,0.0,0.0,-0.9933452887430774
2002-01-29 00:00:00-05:00,2.196146893003038,2.2062054912377063,2.129088878631592,2.129088878631592,22800,0.0,0.0,-0.9959668703416884
2002-01-30 00:00:00-05:00,2.1458537834807765,2.1458537834807765,2.098913277432601,2.139147996902466,36800,0.0,0.0,-0.9953618679118417
2002-01-31 00:00:00-05:00,2.145853089510228,2.1525588739198827,2.092206654354477,2.132441520690918,37500,0.0,0.0,-0.9957652267644207
2002-02-01 00:00:00-05:00,2.125736414172474,2.1760297333440244,2.125736414172474,2.1626181602478027,54700,0.0,0.0,-0.9939502624937067
2002-02-04 00:00:00-05:00,2.176029767830824,2.2430877942532645,2.162618194522049,2.236382007598877,72100,0.0,0.0,-0.9895137596432075
2002-02-05 00:00:00-05:00,2.206205559130549,2.2129113447862014,2.1492063011182365,2.1760294437408447,84300,0.0,0.0,-0.9931436451658096
2002-02-06 00:00:00-05:00,2.145853676111352,2.229676084085401,2.145853676111352,2.2095587253570557,41600,0.0,0.0,-0.9911270373178278
2002-02-07 00:00:00-05:00,2.1760298376416864,2.1894415712592985,2.119030729190043,2.1357951164245605,51700,0.0,0.0,-0.9955635258287182
2002-02-08 00:00:00-05:00,2.1290898876488775,2.165971805038307,2.1123254960199453,2.115678310394287,136200,0.0,0.0,-0.9967734446507595
2002-02-11 00:00:00-05:00,2.1827353692007265,2.202852725982666,2.1626178525402473,2.202852725982666,328900,0.0,0.0,-0.9915303674911893
2002-02-12 00:00:00-05:00,2.1827349343424056,2.212910883564201,2.169323205947876,2.169323205947876,92200,0.0,0.0,-0.9935469896787799
2002-02-13 00:00:00-05:00,2.2296762110723596,2.2632051441958443,2.216264637822966,2.259852170944214,42300,0.0,0.0,-0.9881021542250724
2002-02-14 00:00:00-05:00,2.2665581345205927,2.30343988129496,2.2665581345205927,2.296734094619751,95600,0.0,0.0,-0.9858839027998229
2002-02-15 00:00:00-05:00,2.2665578746118857,2.3101454030632316,2.2665578746118857,2.3034396171569824,81000,0.0,0.0,-0.9854806013056787
2002-02-19 00:00:00-05:00,2.259852170944214,2.296734077319329,2.256499357571147,2.259852170944214,57100,0.0,0.0,-0.9881021542250724
2002-02-20 00:00:00-05:00,2.283323040916406,2.283323040916406,2.2129121848630655,2.246441125869751,28100,0.0,0.0,-0.9889087572133608
2002-02-21 00:00:00-05:00,2.2531472096195433,2.279970525821945,2.2296770277755478,2.233029842376709,29500,0.0,0.0,-0.9897153745412579
2002-02-22 00:00:00-05:00,2.2933810182368823,2.3336157336743772,2.283322259438235,2.3034396171569824,30900,0.0,0.0,-0.9854806013056787
2002-02-25 00:00:00-05:00,2.3101452127801982,2.343674139549719,2.3101452127801982,2.33361554145813,48500,0.0,0.0,-0.9836656800537906
2002-02-26 00:00:00-05:00,2.3436740908232423,2.347027063369751,2.326909707726291,2.347027063369751,30400,0.0,0.0,-0.9828590483862849
2002-02-27 00:00:00-05:00,2.3637913019924244,2.4207903890373093,2.3537325455265563,2.410731792449951,58500,0.0,0.0,-0.9790275479656325
2002-02-28 00:00:00-05:00,2.400673652972087,2.424143984172126,2.377203481650599,2.393967866897583,64600,0.0,0.0,-0.9800358088707973
2002-03-01 00:00:00-05:00,2.3805560334126,2.4476140466746026,2.3805560334126,2.444261074066162,88600,0.0,0.0,-0.9770109401176507
2002-03-04 00:00:00-05:00,2.4442622275403605,2.481144144245517,2.4308506505345964,2.434203624725342,42000,0.0,0.0,-0.9776158421702366
2002-03-05 00:00:00-05:00,2.4342030845037446,2.477790620159811,2.4342030845037446,2.4710848331451416,84400,0.0,0.0,-0.975397633763813
2002-03-06 00:00:00-05:00,2.4643787412168936,2.477790313586841,2.450967168846946,2.4677317142486572,92800,0.0,0.0,-0.9755993060202982
2002-03-07 00:00:00-05:00,2.504613757358811,2.531437065179762,2.504613757358811,2.5146725177764893,300400,0.0,0.0,-0.9727760665048106
2002-03-08 00:00:00-05:00,2.5314366817474365,2.5482010667328634,2.521377922853341,2.5314366817474365,230000,0.0,0.0,-0.9717677912600371
2002-03-11 00:00:00-05:00,2.541495090616582,2.5582596342262893,2.51467194874388,2.5180249214172363,100800,0.0,0.0,-0.9725744372671515
2002-03-12 00:00:00-05:00,2.4811435828485173,2.531437065179762,2.4811435828485173,2.5146725177764893,82400,0.0,0.0,-0.9727760665048106
2002-03-13 00:00:00-05:00,2.5146721333809703,2.5146721333809703,2.4643786587376413,2.511319160461426,55600,0.0,0.0,-0.9729777531009045
2002-03-14 00:00:00-05:00,2.504613374500885,2.531436678221596,2.484496016619263,2.511319160461426,94200,0.0,0.0,-0.9729777531009045
2002-03-15 00:00:00-05:00,2.531436954715445,2.531436954715445,2.4811434745788574,2.4811434745788574,36800,0.0,0.0,-0.9747926600131838
2002-03-18 00:00:00-05:00,2.4811439369019195,2.511319902703847,2.4643793871063853,2.5046141147613525,18300,0.0,0.0,-0.9733810259158313
2002-03-19 00:00:00-05:00,2.5482003004407323,2.5582590563099687,2.538141704449996,2.5448474884033203,142100,0.0,0.0,-0.9709612026113574
2002-03-20 00:00:00-05:00,2.538142204284668,2.548200802256237,2.5213776611606766,2.538142204284668,93800,0.0,0.0,-0.9713644897658928
2002-03-21 00:00:00-05:00,2.5314364138977155,2.578376910720135,2.5314364138977155,2.561612367630005,220100,0.0,0.0,-0.9699528843477578
2002-03-22 00:00:00-05:00,2.6286707938841487,2.648788152831806,2.6018476486206055,2.6018476486206055,127400,0.0,0.0,-0.9675329463264144
2002-03-25 00:00:00-05:00,2.61525885914492,2.635376215307138,2.575023986941949,2.5917885303497314,69900,0.0,0.0,-0.9681379487562611
2002-03-26 00:00:00-05:00,2.5783775263560527,2.605200673801964,2.564965952633097,2.5884361267089844,94100,0.0,0.0,-0.9683395779939202
2002-03-27 00:00:00-05:00,2.6085541993006145,2.6487889289855957,2.6085541993006145,2.6487889289855957,127900,0.0,0.0,-0.9647096781317095
2002-03-28 00:00:00-05:00,2.66555277179857,2.66555277179857,2.61861226348218,2.6253180503845215,79400,0.0,0.0,-0.9661213265686707
